KID,LOCATION,ORIGINAL-OPERATOR,CURRENT-OPERATOR,LEASE,API,ELEVATION,LOGGER,TOOL,TOP,BOTTOM,TEMP,SCANNED,LOG_DATE
"1046244887","T23S R4W, Sec. 14,   W2 SW SE NW","Blue Ridge Petroleum Corporation","BlueRidge Petroleum Corporation","MCMILLIAN 1-14","15-155-21744","1484 KB","Eli Wireline Services         ","Micro Log                                                            ","2200","3851","115","Scanned","03/73/2017"
"1051306151","T23S R4W, Sec. 2,   NE NW SE NE","Blue Ridge Petroleum Corp.","BlueRidge Petroleum Corporation","DEAN 1-2","15-155-21768","1471 KB","Eli Wireline Services         ","Micro Log                                                            ","2300","3855","115","Scanned","12/348/2019"
"1046244887","T23S R4W, Sec. 14,   W2 SW SE NW","Blue Ridge Petroleum Corporation","BlueRidge Petroleum Corporation","MCMILLIAN 1-14","15-155-21744","1484 KB","Eli Wireline Services         ","Compensated Density/Neutron PE Log                                   ","2200","3843","115","Scanned","03/73/2017"
"1051306151","T23S R4W, Sec. 2,   NE NW SE NE","Blue Ridge Petroleum Corp.","BlueRidge Petroleum Corporation","DEAN 1-2","15-155-21768","1471 KB","Eli Wireline Services         ","Compensated Density/Neutron PE Log                                   ","2300","3855","115","Scanned","12/348/2019"
"1006118051","T23S R4W, Sec. 36,     NW NW SW","HALLWOOD PETROLEUM INC","Mai Oil Operations, Inc.","BAUGHMAN 3","15-155-21288","1468 KB","Halliburton                   ","Compensated Density Dual Spaced Neutron Log                          ","2300","3412","112","Scanned","09/251/1993"
"1006118087","T23S R4W, Sec. 13,     SW NE SW","Howell Oil Co., Inc.","Howell Oil Company, Inc.","Sabin 'A' 3","15-155-21308","1476 KB","Halliburton                   ","Coral Lithology Analysis                                             ","3000","3752","110","Scanned","01/10/1993"
"1001275885","T23S R4W, Sec. 26, C   NW NW SE","SINCLAIR PRAIRIE OIL CO","S & K Oil Company","BASE 6","15-155-90170","1466 DF","Strip/Sample Logs","Sample Log","3240","4485","","Scanned",""
"1001276314","T24S R4W, Sec. 3,     NW SE NW","Gulf Oil Corp.","Merritt Oil Company","JOHN MYERS 2","15-155-02878","1471 DF","Strip/Sample Logs","Sample Log","0","4756","","Scanned","02/50/1937"
"1001275885","T23S R4W, Sec. 26, C   NW NW SE","SINCLAIR PRAIRIE OIL CO","S & K Oil Company","BASE 6","15-155-90170","1466 DF","Strip/Sample Logs","Sample Log","0","4492","","Scanned","05/145/1935"
"1002921015","T23S R3W, Sec. 29, C   NW NW SW","INCA PRODUCTION COMPANY","","CAREY 1","15-079-00427","1453 DF","Strip/Sample Logs","Sample Log","0","3389","","Scanned","06/152/1938"
"1002921010","T23S R3W, Sec. 31,     NW NW NE","OLSON OIL COMPANY","","J. G. SCHRAG Jr. 1","15-079-00422","1455 DF","Strip/Sample Logs","Sample Log","0","3358","","Scanned","11/309/1937"
"1002921014","T23S R3W, Sec. 31,     E2 SW NW","WESTGATE-GREENLAND OIL CO","","GRAHAM 1","15-079-00426","1454 DF","Strip/Sample Logs","Sample Log","0","3496","","Scanned","07/202/1940"
"1002921023","T23S R3W, Sec. 20,       SW NW","E. J. SHAFFER","","WILSON 1","15-079-00434","1458 DF","Strip/Sample Logs","Sample Log","0","3400","","Scanned","04/103/1938"
"1033441842","T23S R4W, Sec. 24,       SW NW","OLSON DRILLING COMPANY - SHELL PETRO","","JOHNSON, O.  1","15-155-01000-0001","1471 KB","Electra Log Inc.              ","Radiation Guard Log                                                  ","3200","3662","","Unscanned","10/283/1984"
"1033441842","T23S R4W, Sec. 24,       SW NW","OLSON DRILLING COMPANY - SHELL PETRO","","JOHNSON, O.  1","15-155-01000-0001","1471 KB","Electra Log Inc.              ","Sonic Cement Bond Log                                                ","2700","3657","","Unscanned","10/284/1984"
"1006116176","T24S R4W, Sec. 17,     NW SE NE","J. A. Allison","","Seedle 'B' 2 TWIN","15-155-20173","1477 KB","Electra Log Inc.              ","Radiation Accurlog                                                   ","0","3807","108","Scanned","03/71/1971"
"1006071826","T23S R3W, Sec. 5,     NW NW SE","SANDERS OIL COMPANY","Sanders Oil Company","THORNTON 1","15-079-20359","1493 KB","Electra Log Inc.              ","Radiation Accurlog                                                   ","0","3411","104","Unscanned","05/150/1978"
"1006115973","T23S R4W, Sec. 23,     N2 NW NE","Tomlinson Oil Co.","","Evans B 7","15-155-20069","1470 KB","Electra Log Inc.              ","Radioactivity Log                                                    ","1410","3379","","Unscanned","08/218/1968"
"1006116207","T23S R4W, Sec. 22,   NW NE NW SE","Rosen Oil Corp","TGT Petroleum Corporation","Sabin 'A' 1","15-155-20189","1476 KB","Electra Log Inc.              ","Radioactivity Log                                                    ","0","3395","","Scanned","02/32/1972"
"1006116215","T23S R4W, Sec. 22,     NE SE NE","Rosen Oil Corp","TGT Petroleum Corporation","Miller 'A' 5","15-155-20194","1475 KB","Electra Log Inc.              ","Radioactivity Log                                                    ","2500","3664","","Unscanned","03/90/1972"
"1006116221","T23S R4W, Sec. 22,     NE NW NE","Rosen Oil Corp","TGT Petroleum Corporation","Miller 'A' 6","15-155-20197","1477 KB","Electra Log Inc.              ","Radioactivity Log                                                    ","2500","3410","","Unscanned","03/90/1972"
"1006071826","T23S R3W, Sec. 5,     NW NW SE","SANDERS OIL COMPANY","Sanders Oil Company","THORNTON 1","15-079-20359","1493 KB","Electra Log Inc.              ","Compensated Density (BHC)                                            ","2000","3411","","Unscanned","05/151/1978"
"1006117203","T23S R4W, Sec. 34,     SW SW NE","WESTERN DRLG & EXPL","","GRABER 1","15-155-20830","1472 KB","Electra Log Inc.              ","Radiation Sonic Cement Bond Log                                      ","1400","3393","","Unscanned","11/332/1981"
"1006116201","T23S R4W, Sec. 22,     SW NE NE","Rosen Oil Corp","TGT Petroleum Corporation","Miller 'A' 3","15-155-20186","1478 KB","Electra Log Inc.              ","Gamma Ray Neutron CCL","2550","3387","","Unscanned","01/21/1972"
"1006116213","T23S R4W, Sec. 22,     NW NE NE","Rosen Oil Corp","TGT Petroleum Corporation","Miller 'A' 4","15-155-20193","1476 KB","Electra Log Inc.              ","Gamma Ray Neutron CCL","2500","3382","","Unscanned","03/78/1972"
"1006117176","T22S R4W, Sec. 36,   S2 NW SE SW","E S T INC","","BARTEL TWIN 1","15-155-20814","1456 KB","Electra Log Inc.              ","Radiation Log                                                        ","2600","3642","","Unscanned","08/230/1981"
"1006116191","T23S R4W, Sec. 22,     NE SW NE","Rosen Oil Co","TGT Petroleum Corporation","Miller 'A' 1","15-155-20181","1478 KB","Electra Log Inc.              ","Radiation Log                                                        ","2500","3378","","Unscanned","10/280/1971"
"1006116197","T23S R4W, Sec. 22,     SW NW NE","Rosen Oil Corp","TGT Petroleum Corporation","Miller 'A' 2","15-155-20184","1479 KB","Electra Log Inc.              ","Radiation Log                                                        ","2500","3375","","Unscanned","12/356/1971"
"1006116377","T23S R4W, Sec. 14,   SE SE NW SW","S & K Oil Co.","Kahan and Associates, Inc","Harner 5","15-155-20294","1471 KB","Electra Log Inc.              ","Radiation Log                                                        ","2300","3358","","Unscanned","11/321/1975"
"1031315711","T24S R4W, Sec. 4,     S2 SW NE","Ritchie Exploration, Inc.","Ritchie Exploration, Inc.","HOFFMAN 5","15-155-21473","1480 KB","Eli Wireline Services         ","Radiation Guard Log                                                  ","0","3393","109","Scanned","10/290/2004"
"1046244887","T23S R4W, Sec. 14,   W2 SW SE NW","Blue Ridge Petroleum Corporation","BlueRidge Petroleum Corporation","MCMILLIAN 1-14","15-155-21744","1484 KB","Eli Wireline Services         ","Dual Induction Log                                                   ","0","3865","115","Scanned","03/73/2017"
"1051306151","T23S R4W, Sec. 2,   NE NW SE NE","Blue Ridge Petroleum Corp.","BlueRidge Petroleum Corporation","DEAN 1-2","15-155-21768","1471 KB","Eli Wireline Services         ","Dual Induction Log                                                   ","2300","3855","115","Scanned","12/348/2019"
"1001276375","T24S R4W, Sec. 9,     W2 SE SW","Home Stake Prod Co","Excalibur Production Company, Inc.","G. H. Welch A 0-10","15-155-70799","1478 KB","Birdwell                      ","Nuclear Log                                                          ","2500","3348","102","Scanned","08/227/1963"
"1007713111","T24S R4W, Sec. 16, C     NE SW","Home Stake Prod Co","","Sam Collins 3"," ","1473 KB","Birdwell                      ","Nuclear Log                                                          ","2500","3370","","Scanned","12/357/1962"
"1001276396","T24S R4W, Sec. 10,     SW NW NW","Home Stake Prod Co","","Vansickle W-13","15-155-70806","1477 KB","Birdwell                      ","Nuclear Log                                                          ","2500","3352","","Scanned","02/44/1963"
"1002921469","T23S R3W, Sec. 30,   E2 W2 W2 NE","Home Stake Prod Co","","Short W-4","15-079-30084","1461 KB","Birdwell                      ","Nuclear Log                                                          ","2450","3364","","Unscanned","06/157/1963"
"1006812229","T23S R3W, Sec. 30,   NE NE SW NE","Commonwealth Petr Corp","Commonwealth Petroleum Corporation","Short W-22","15-079-00598","1460 KB","Birdwell                      ","Nuclear Log                                                          ","2450","3336","","Unscanned","06/165/1963"
"1031639498","T23S R3W, Sec. 30,   SE NE SE NW","HOME STAKE PRODUCTION CO.","","NELSON W-21","15-079-19087","1459 KB","Birdwell                      ","Nuclear Log                                                          ","2400","3349","","Unscanned","06/179/1963"
"1002921465","T23S R3W, Sec. 19,       NE NW","Home Stake Prod Co","","Day A 0-13","15-079-30080","1466 KB","Birdwell                      ","Nuclear Log                                                          ","2500","3346","109","Unscanned","05/150/1963"
"1002921080","T23S R3W, Sec. 19,     SE SE NW","CLAUDE DRILLING - SHELL PETROLEUM","","DAY 'A' 1","15-079-00698","1465 KB","Birdwell                      ","Nuclear Log                                                          ","2500","3358","112","Unscanned","04/106/1963"
"1031639516","T23S R3W, Sec. 19,     SE SE NW","HOME STAKE PRODUCTION COMPANY","Commonwealth Petroleum Corporation","DAY A W-29","15-079-19096","1463 KB","Birdwell                      ","Nuclear Log                                                          ","2500","3343","","Unscanned","04/116/1963"
"1001276396","T24S R4W, Sec. 10,     SW NW NW","Home Stake Prod Co","","Vansickle W-13","15-155-70806","1477 KB","Birdwell                      ","Velocity Log                                                         ","3200","3348","","Scanned","02/44/1963"
"1006118284","T23S R4W, Sec. 35,     E2 E2 NE","Excalibur Production","Excalibur Production Company, Inc.","Schmidt, Gordon  1","15-155-21407","1464 GL","Bluestem Wireline             ","Radioactivity Log                                                    ","2600","3345","","Unscanned","01/21/1997"
"1006117670","T24S R4W, Sec. 3,     N2 NW NE","Hiebert-Wedel","Lonny Bruce Operations, L.L.C.","Symns 1","15-155-21083","1473 KB","Great Guns                    ","Proteus Log                                                          ","2500","3627","111","Scanned","02/48/1986"
"1002939638","T24S R4W, Sec. 3,     NE SW NE","ELDORADO PETR ETAL","","SYMNS 1","15-155-30087","1469 KB","Great Guns                    ","Proteus Log                                                          ","2500","3627","111","Unscanned","02/48/1986"
"1006117670","T24S R4W, Sec. 3,     N2 NW NE","Hiebert-Wedel","Lonny Bruce Operations, L.L.C.","Symns 1","15-155-21083","1473 KB","Great Guns                    ","Dual Compensated Porosity Log                                        ","2500","3632","","Scanned","02/48/1986"
"1002939638","T24S R4W, Sec. 3,     NE SW NE","ELDORADO PETR ETAL","","SYMNS 1","15-155-30087","1469 KB","Great Guns                    ","Dual Compensated Porosity Log                                        ","2477","3631","111","Unscanned","02/48/1986"
"1006115938","T24S R4W, Sec. 4,     SW SW NE","Rosen Oil Co","Ritchie Exploration, Inc.","HOFFMAN 1","15-155-20051","1476 KB","Great Guns                    ","RA Log                                                               ","0","3424","","Scanned","04/95/1968"
"1006116052","T24S R4W, Sec. 2,     SW NE NE","A SCOTT RITCHIE","","MCELWAIN 'A' 1","15-155-20109","1464 KB","Great Guns                    ","RA Log                                                               ","2300","3423","","Scanned","04/108/1969"
"1006116233","T23S R4W, Sec. 22,     NE NE SW","A SCOTT RITCHIE","","Dillingham 1","15-155-20204","1479 KB","Great Guns                    ","RA Log                                                               ","3300","3389","","Unscanned","06/155/1976"
"1002939539","T23S R4W, Sec. 36,     NW NE NE","S & K Oil Co.","Kahan and Associates, Inc","SMITH 3","15-155-03164","1462 KB","Great Guns                    ","RA Log                                                               ","2490","3302","","Scanned","11/308/1964"
"1034470516","T23S R4W, Sec. 36,     NW NW SE","S & K Oil Co.","Kahan and Associates, Inc","McELWAIN 1","15-155-37131","1463 KB","Great Guns                    ","RA Log                                                               ","2490","3300","","Scanned","10/302/1964"
"1002939607","T23S R4W, Sec. 36,     NE NW SE","S & K Oil Co.","S & K Oil Company","MCELWAIN 2","15-155-30003","1458 KB","Great Guns                    ","RA Log                                                               ","2490","3300","","Scanned","11/326/1964"
"1037779142","T23S R4W, Sec. 36,     SE NE NW","S & K Oil Co.","Kahan and Associates, Inc","SIEMENS 3","15-155-37112","1467 KB","Great Guns                    ","RA Log                                                               ","2500","3302","","Scanned","10/285/1964"
"1002939608","T23S R4W, Sec. 36,     NE NE NW","S & K Oil Co.","Kahan and Associates, Inc","SEIMENS 4","15-155-30004","1465 KB","Great Guns                    ","RA Log                                                               ","2450","3301","","Scanned","12/345/1964"
"1002939604","T23S R4W, Sec. 36,     SW NE NE","S & K Oil Co.","Kahan and Associates, Inc","SMITH 2","15-155-30000","1462 KB","Great Guns                    ","RA Log                                                               ","2490","3299","","Scanned","10/292/1964"
"1001275871","T23S R4W, Sec. 25,       NE NE","OLSON OIL CO AND SHELL","Kahan and Associates, Inc","FAST 1","15-155-02637","1459 DF","Great Guns                    ","RA Log                                                               ","2900","3360","","Unscanned","09/256/1965"
"1006115922","T23S R4W, Sec. 27,   NE SE NE NW","ROSEN OIL CO","TGT Petroleum Corporation","BANZ 2","15-155-20041","1479 KB","Great Guns                    ","RA Log                                                               ","2400","3379","","Unscanned","01/18/1968"
"1006115916","T23S R4W, Sec. 27,     SW SW NW","ROSEN OIL INC","TGT Petroleum Corporation","HARPER 1","15-155-20036","1479 KB","Great Guns                    ","RA Log                                                               ","2400","3366","","Unscanned","12/353/1967"
"1001275906","T23S R4W, Sec. 27,       E2 NE","OLSON OIL CO","","PENNER 1","15-155-02677","1471 DF","Great Guns                    ","RA Log                                                               ","2500","3367","","Unscanned","11/326/1964"
"1006115956","T23S R4W, Sec. 27,     SW SW SW","ROSEN OIL CO INC","TGT Petroleum Corporation","HILL 3","15-155-20060","1480 KB","Great Guns                    ","RA Log                                                               ","1600","3351","","Unscanned","06/153/1968"
"1006115962","T23S R4W, Sec. 27,     N2 SW SW","ROSEN OIL CO","TGT Petroleum Corporation","HILL 4","15-155-20063","1480 KB","Great Guns                    ","RA Log                                                               ","2300","3381","","Unscanned","08/229/1969"
"1006116029","T23S R4W, Sec. 27,     N2 NW SE","RITCHIE A SCOTT","Bramwell Petroleum, Inc.","O'NEAL 1","15-155-20098","1477 KB","Great Guns                    ","RA Log                                                               ","1600","3377","","Unscanned","02/56/1969"
"1006115975","T23S R4W, Sec. 22,     SE SW SW","Rosen Oil","TGT Petroleum Corporation","Strawn 1","15-155-20070","1480 KB","Great Guns                    ","RA Log                                                               ","2300","3405","","Unscanned","08/239/1968"
"1002939611","T23S R4W, Sec. 25,     SE SW SE","S & K Oil Co.","Kahan and Associates, Inc","FAST 11","15-155-30008","1463 KB","Great Guns                    ","RA Log                                                               ","2470","3297","","Unscanned","12/355/1964"
"1006116039","T23S R4W, Sec. 34,     N2 SE NW","RITCHIE A SCOTT","","H. GRABER 1","15-155-20103","1474 KB","Great Guns                    ","RA Log                                                               ","1600","3391","","Unscanned","04/99/1969"
"1006115958","T23S R4W, Sec. 28,     SW SE SE","ROSEN OIL CO","TGT Petroleum Corporation","VAN BUREN 1","15-155-20061","1482 KB","Great Guns                    ","RA Log                                                               ","1500","3406","","Unscanned","06/164/1968"
"1006116019","T23S R4W, Sec. 22,     SE SE SW","JOHN C GRAVES","","Dillingham 1","15-155-20093","1478 KB","Great Guns                    ","Gamma Ray Neutron                                                    ","2200","3372","","Unscanned","01/26/1969"
"1037335417","T24S R5W, Sec. 24,     NE SE SW","RITCHIE A SCOTT","Ritchie Exploration, Inc.","KAUFFMAN 1","15-155-00001-0001","1491 KB","Great Guns                    ","RA Guard Log                                                         ","0","4154","110","Scanned","07/202/1966"
"1006117334","T24S R4W, Sec. 10,     E2 E2 NW","KAHAN, LOUIS ETAL","S & K Oil Company","MILLER 5","15-155-20904","1476 KB","Great Guns                    ","RA Guard Log                                                         ","2200","3382","103","Scanned","12/344/1982"
"1006117336","T23S R4W, Sec. 12,     NE SW NE","S & K OIL CO.","Kahan and Associates, Inc","TETEN 10","15-155-20905","1496 KB","Great Guns                    ","RA Guard Log                                                         ","0","3408","108","Unscanned","11/326/1982"
"1002939638","T24S R4W, Sec. 3,     NE SW NE","ELDORADO PETR ETAL","","SYMNS 1","15-155-30087","1469 KB","Great Guns                    ","Dual Induction Log                                                   ","2469","3634","111","Unscanned","02/48/1986"
"1006117670","T24S R4W, Sec. 3,     N2 NW NE","Hiebert-Wedel","Lonny Bruce Operations, L.L.C.","Symns 1","15-155-21083","1473 KB","Great Guns                    ","Dual Induction Log                                                   ","2469","3635","111","Scanned","02/48/1986"
"1006118051","T23S R4W, Sec. 36,     NW NW SW","HALLWOOD PETROLEUM INC","Mai Oil Operations, Inc.","BAUGHMAN 3","15-155-21288","1468 KB","Halliburton                   ","Dual Induction Laterolog                                             ","701","3412","112","Scanned","09/251/1993"
"1006118087","T23S R4W, Sec. 13,     SW NE SW","Howell Oil Co., Inc.","Howell Oil Company, Inc.","Sabin 'A' 3","15-155-21308","1476 KB","Halliburton                   ","Dual Induction Laterolog                                             ","260","3767","110","Scanned","01/10/1993"
"1006118051","T23S R4W, Sec. 36,     NW NW SW","HALLWOOD PETROLEUM INC","Mai Oil Operations, Inc.","BAUGHMAN 3","15-155-21288","1468 KB","Halliburton                   ","Microlog                                                             ","2300","3412","112","Scanned","09/251/1993"
"1006118087","T23S R4W, Sec. 13,     SW NE SW","Howell Oil Co., Inc.","Howell Oil Company, Inc.","Sabin 'A' 3","15-155-21308","1476 KB","Halliburton                   ","Spectral Density Dual Spaced Neutron II                              ","3000","3766","110","Scanned","01/10/1993"
"1006118051","T23S R4W, Sec. 36,     NW NW SW","HALLWOOD PETROLEUM INC","Mai Oil Operations, Inc.","BAUGHMAN 3","15-155-21288","1468 KB","Halliburton                   ","Computer Analyzed Log                                                ","2300","3412","112","Scanned","09/251/1993"
"1006116741","T24S R5W, Sec. 13,         SE","PLAINS RESOURCES","","BAUMAN 1","15-155-20554","1478 KB","Schlumberger                  ","Computer Processed Log                                               ","350","3920","110","Scanned","10/283/1978"
"1006116741","T24S R5W, Sec. 13,         SE","PLAINS RESOURCES","","BAUMAN 1","15-155-20554","1478 KB","Schlumberger                  ","Dual Induction Laterolog                                             ","333","3947","110","Scanned","10/283/1978"
"1033973820","T23S R4W, Sec. 12,     NW SW NE","TRANSWESTERN OIL CO","","J. H. TETEN 3","15-155-36759","1490 KB","Schlumberger                  ","Dual Induction Laterolog                                             ","3438","3847","106","Scanned","12/357/1964"
"1028710530","T23S R4W, Sec. 27,     NW NW SW","ROSEN OIL CO","","HILL 1","15-155-00211-0001","1480 KB","Schlumberger                  ","Induction Electric Log                                               ","696","3897","106","Scanned","07/202/1961"
"1002939592","T23S R4W, Sec. 24,   SE NW SE SE","SINCLAIR OIL & GAS CO","","REGIER, ANNA  3","15-155-03220","1461 DF","Schlumberger                  ","Induction Electric Log                                               ","250","3362","99","Unscanned","12/354/1963"
"1002921126","T23S R3W, Sec. 6, C   E2 E2 SE","Drillers Prod Co","","Osborne 6","15-079-00743","1496 KB","Schlumberger                  ","Laterolog Microlog                                                   ","315","3871","105","Unscanned","06/176/1951"
"1001275883","T23S R4W, Sec. 26,   NE NW NW SE","LOUIS KAHAN / S & K OIL","","BASE 'A' 6","15-155-70352","1466 KB","Schlumberger                  ","Microlaterolog                                                       ","3200","4481","115","Scanned","12/350/1958"
"1001275801","T23S R4W, Sec. 23,     SW NW SE","S & K OIL CO.","S & K Oil Company","BLAKE 10","15-155-02094","1469 KB","Schlumberger                  ","MicroLogging                                                         ","3800","4464","105","Scanned","06/165/1955"
"1002939592","T23S R4W, Sec. 24,   SE NW SE SE","SINCLAIR OIL & GAS CO","","REGIER, ANNA  3","15-155-03220","1461 DF","Schlumberger                  ","Microlog                                                             ","2089","3361","99","Unscanned","12/354/1963"
"1001276493","T24S R4W, Sec. 19,     SE NE NE","PHILLIPS PETROLEUM CORP.","Miller, Myron R.","ASTLE ISLAND 2","15-155-03017","1469 DF","Schlumberger                  ","Electrical Log                                                       ","508","3348","","Scanned","06/158/1937"
"1001276449","T24S R4W, Sec. 17, C   NW NW SE","Texas Co","","Collins 4","15-155-70856","1469 DF","Schlumberger                  ","Electrical Log                                                       ","3332","4500","","Scanned","08/215/1941"
"1001276345","T24S R4W, Sec. 3,       NW SW","Sinclair Prairie Oil Co.","","Mary Collins 5","15-155-02893","1471 DF","Schlumberger                  ","Electrical Log                                                       ","2500","3379","100","Scanned","04/115/1938"
"1001275801","T23S R4W, Sec. 23,     SW NW SE","S & K OIL CO.","S & K Oil Company","BLAKE 10","15-155-02094","1469 KB","Schlumberger                  ","Electrical Log                                                       ","703","4468","105","Scanned","06/165/1955"
"1002939555","T23S R4W, Sec. 12,     SE NW NE","K & P Oil","","Teten 2","15-155-03181","1495 DF","Schlumberger                  ","Electrical Log                                                       ","347","3372","","Unscanned","07/186/1949"
"1033973824","T23S R4W, Sec. 12,     SW NW SE","TRANSWESTERN OIL CO","Kahan and Associates, Inc","J. H. TETEN 4","15-155-36765","1484 DF","Schlumberger                  ","Electrical Log                                                       ","2150","3424","","Unscanned","03/62/1938"
"1001275750","T23S R4W, Sec. 12,     E2 E2 SE","K & P OIL CO.","","TETEN 10","15-155-02812","1488 DF","Schlumberger                  ","Electrical Log                                                       ","301","3311","","Unscanned","06/173/1949"
"1001275668","T23S R4W, Sec. 1,     W2 SE SE","THOS H ALLAN","","GOERING 1","15-155-01727","1489 KB","Schlumberger                  ","Electrical Log                                                       ","272","3328","","Unscanned","02/49/1949"
"1002921058","T23S R3W, Sec. 18,     NE NE SW","LEWIS KAHN","","SABIN 'C' 2","15-079-19053","1463 DF","Schlumberger                  ","Electrical Log                                                       ","313","3326","","Unscanned","04/115/1949"
"1001239085","T23S R3W, Sec. 18,     NE SW NE","Sohio Petr","Kaiser-Francis Oil Company","Wiley 3","15-079-00532","1473 KB","Schlumberger                  ","Electrical Log                                                       ","216","3332","","Unscanned","11/309/1948"
"1002921103","T23S R3W, Sec. 17,       NW SE","Lynn J J","","Havely 2","15-079-00720","1460 DF","Schlumberger                  ","Electrical Log                                                       ","309","3349","","Unscanned","08/226/1943"
"1002921108","T23S R3W, Sec. 17,       SE SW","Saco Oil ETAL","","Saylor 2","15-079-00725","1458 DF","Schlumberger                  ","Electrical Log                                                       ","260","3387","","Unscanned","07/195/1943"
"1002921106","T23S R3W, Sec. 17,     SW NW SW","GULF OIL CORPORATION","Kantor Oil Company, LLC","MARY REDENBAUGH 1","15-079-00723","1459 DF","Schlumberger                  ","Electrical Log                                                       ","1800","3372","","Unscanned","11/305/1939"
"1001276390","T24S R4W, Sec. 9,         E2","SHELL PETROLEUM CORP.","","HOSKINSON 'A' 1","15-155-02910","1472 DF","Schlumberger                  ","Electrical Log                                                       ","2900","3862","","Scanned","02/59/1935"
"1001276493","T24S R4W, Sec. 19,     SE NE NE","PHILLIPS PETROLEUM CORP.","Miller, Myron R.","ASTLE ISLAND 2","15-155-03017","1469 DF","Schlumberger                  ","Electrical Log                                                       ","508","3348","","Scanned","06/158/1937"
"1030571686","T23S R4W, Sec. 12,     SE NW NW","K & P Oil Co.","Ressler Well Service, Inc.","NEUFELDT 3","15-155-02818-0001","1467 GL","Jenkins                       ","Radioactivity Log                                                    ","2500","3390","","Unscanned","11/325/1974"
