KID,LOCATION,ORIGINAL-OPERATOR,CURRENT-OPERATOR,LEASE,API,ELEVATION,LOGGER,TOOL,TOP,BOTTOM,TEMP,SCANNED,LOG_DATE
"1032491940","T15S R12W, Sec. 27,     W2 W2 SW","Norstar Petroleum, Inc.","Russell Oil, Inc.","Pfister-Kaufman Unit 1-27","15-167-23281","1776 KB","Geologist's Report            ","Drilling Time and Sample Log                                         ","2500","3215","","Scanned","04/117/2005"
"1002944137","T14S R14W, Sec. 10,     NE NE NW"," ","Monarch Petroleum Properties, Inc.","SOLOMON BOXBERGER 12","15-167-20072","1829 GL","Schlumberger                  ","Borehole Compensated Sonic Log                                       ","2000","3299","90","Scanned","07/185/1967"
"1002944137","T14S R14W, Sec. 10,     NE NE NW"," ","Monarch Petroleum Properties, Inc.","SOLOMON BOXBERGER 12","15-167-20072","1829 GL","Lane-Wells                    ","Gamma Ray Neutron                                                    ","2000","3266","","Scanned","07/197/1967"
"1002944137","T14S R14W, Sec. 10,     NE NE NW"," ","Monarch Petroleum Properties, Inc.","SOLOMON BOXBERGER 12","15-167-20072","1829 GL","Lane-Wells                    ","Cemoton                                                              ","500","3266","","Scanned","07/197/1967"
"1034572312","T14S R14W, Sec. 27,     NE NE SE"," ","C12 Kansas Oil, LLC","Krug Water Flood System 5","15-167-07042-0001","1800 GL","Schlumberger                  ","Gamma Ray Neutron                                                    ","2100","3835","","Scanned","08/222/1967"
"1001305037","T14S R14W, Sec. 26,     SE SW NE","Hartman and Blair Oil Co.","C12 Kansas Oil, LLC","J. Boxberger 4","15-167-07094","1775 DF","Lane-Wells                    ","Gamma Ray Neutron                                                    ","1850","3017","","Scanned","04/101/1961"
"1001302920","T14S R13W, Sec. 30,     SE SE SW","HALL, J. J. OPERATING","C12 Kansas Oil, LLC","MILLER 5","15-167-06737","1730 DF","Lane-Wells                    ","Radioactivity Log                                                    ","2100","2820","","Scanned","09/253/1949"
"1006138546","T14S R13W, Sec. 31,       S2 NW","New London Oil, Inc.","C12 Kansas Oil, LLC","Miller, L.  62-31","15-167-22987","1719 KB","Schlumberger                  ","Compensated Neutron Formation Density                                ","2100","3174","99","Scanned","08/225/1991"
"1006138546","T14S R13W, Sec. 31,       S2 NW","New London Oil, Inc.","C12 Kansas Oil, LLC","Miller, L.  62-31","15-167-22987","1719 KB","Schlumberger                  ","Dual Laterlog                                                        ","657","3163","99","Scanned","08/225/1991"
"1035942435","T14S R14W, Sec. 10,     NW SW NW","PAN AMERICAN PETROLEUM CORP.","Hallwood Petroleum, Inc.","SOLOMON BOXBERGER 9","15-167-37142","1839 KB","Welex                         ","Gamma Guard                                                          ","0","3275","103","Scanned","09/253/1963"
"1001303191","T14S R14W, Sec. 27,     NW NE NW","Hallwood Petroleum, Inc.","Hallwood Petroleum, Inc.","A. J. Olson 'C' 1","15-167-07049","1841 DF","Schlumberger                  ","Gamma Ray Neutron                                                    ","2200","3115","","Scanned","08/225/1967"
"1035942435","T14S R14W, Sec. 10,     NW SW NW","PAN AMERICAN PETROLEUM CORP.","Hallwood Petroleum, Inc.","SOLOMON BOXBERGER 9","15-167-37142","1839 KB","Welex                         ","Forxo Log                                                            ","2200","3287","103","Scanned","09/253/1963"
"1035942435","T14S R14W, Sec. 10,     NW SW NW","PAN AMERICAN PETROLEUM CORP.","Hallwood Petroleum, Inc.","SOLOMON BOXBERGER 9","15-167-37142","1839 KB","Lane-Wells                    ","Gamma Ray Neutron                                                    ","2200","3274","","Scanned","09/261/1963"
"1035942435","T14S R14W, Sec. 10,     NW SW NW","PAN AMERICAN PETROLEUM CORP.","Hallwood Petroleum, Inc.","SOLOMON BOXBERGER 9","15-167-37142","1839 KB","Lane-Wells                    ","Gamma Ray Neutron                                                    ","2200","3274","","Scanned","09/261/1963"
"1035942435","T14S R14W, Sec. 10,     NW SW NW","PAN AMERICAN PETROLEUM CORP.","Hallwood Petroleum, Inc.","SOLOMON BOXBERGER 9","15-167-37142","1839 KB","Lane-Wells                    ","Gamma Ray Neutron                                                    ","2200","3274","","Scanned","09/261/1963"
"1006136226","T14S R14W, Sec. 27,     SE SW SE","ENERGY RESERVES GROUP","Energy Reserves Group, Inc.","KRUG 'B' 11","15-167-21750","1799 KB","Welex                         ","Sidewall Neutron                                                     ","0","3342","105","Scanned","07/197/1981"
"1001304910","T14S R13W, Sec. 23,     NW NW SW","DUKE AND WOOD DRILLING CO.","Manuel Corporation","BOND 3","15-167-02368","1771 KB","Lane-Wells                    ","Radioactivity Log                                                    ","2000","2306","","Scanned","08/243/1952"
"1006137805","T15S R13W, Sec. 6,   W2 NE NE NE","Terra Resources, Inc.","Manuel Corporation","Col. Berrick 1","15-167-22591","1755 KB","GO--Gearhart-Owen             ","Laserlog MOP                                                         ","2200","3130","","Scanned","04/113/1985"
"1001302163","T15S R12W, Sec. 32,     S2 S2 SE","NATL. COOP. REFINERY ASSOC.","Manuel Corporation","HILGENBERG 2","15-167-05736","1813 KB","Schlumberger                  ","Electrical Log                                                       ","347","3255","98","Unscanned","02/57/1950"
"1001194961","T16S R12W, Sec. 5,     NW NE NW","Jackson-Lindsley Drilling Co.","Manuel Corporation","Hilgenberg 1","15-009-03247","1822 DF","Lane-Wells                    ","Gamma Ray Neutron                                                    ","2200","3260","","Scanned","11/331/1950"
"1001195000","T16S R12W, Sec. 5,     NE SW SW","PHIL-HAN OIL CO.","Manuel Corporation","Staudinger 'A' 4","15-009-03264","1856 KB","Lane-Wells                    ","Gamma Ray Neutron                                                    ","2700","3250","","Scanned","12/346/1956"
"1001195123","T16S R12W, Sec. 5,     NE NW NW","NATIONAL COOPERATIVE REFINERY ASSOCIATION","Manuel Corporation","Hofmeister 3","15-009-03255","1814 DF","Lane-Wells                    ","Gamma Ray Neutron                                                    ","2750","3235","","Scanned","06/182/1948"
"1001195226","T16S R12W, Sec. 5, C   SE SW NW","Natl. Coop. Refinery Assoc.","Manuel Corporation","Northwest Beaver Unit 2-6","15-009-70252","1835 KB","Lane-Wells                    ","Gamma Ray Neutron                                                    ","0","3275","","Scanned","10/277/1951"
"1001195370","T16S R12W, Sec. 6,     NW NE SE","FRANCO-CENTRAL OIL CO.","Manuel Corporation","NORTHWEST BEAVER UNIT 8-8","15-009-15693","1859 KB","Lane-Wells                    ","Radioactivity Log                                                    ","2600","3299","","Unscanned","03/62/1951"
"1025718488","T14S R14W, Sec. 15,     SW NW NE","B and R Drilling Co.","Manuel Corporation","Boxberger 'A' 1","15-167-19044","1849 GL","Great Guns                    ","RA Log                                                               ","2350","3263","","Scanned","05/122/1967"
"1001195017","T16S R12W, Sec. 5,     NW NW SW","PHIL-HAN OIL CO.","Manuel Corporation","Staudinger 'A' 2","15-009-03262","1827 DF","Lane-Wells                    ","Gamma Ray Neutron                                                    ","2600","3095","","Scanned","10/286/1948"
"1030281472","T16S R12W, Sec. 5,     E2 E2 NW"," ","Manuel Corporation","NORTHWEST BEAVER UNIT 2","15-009-91164","4000 GL","Welex                         ","Fluid Travel Log                                                     ","3030","3207","","Scanned","11/332/1968"
"1001195008","T16S R12W, Sec. 5,     SW NW SW","PHIL-HAN OIL CO.","Manuel Corporation","Staudinger 'A' 3","15-009-03263","1842 DF","Snyder Inc.                   ","Sonic Bond Log                                                       ","1200","3271","","Scanned","03/80/1967"
"1006137805","T15S R13W, Sec. 6,   W2 NE NE NE","Terra Resources, Inc.","Manuel Corporation","Col. Berrick 1","15-167-22591","1755 KB","GO--Gearhart-Owen             ","Dual Laterolog                                                       ","721","3136","105","Scanned","04/113/1985"
"1006137805","T15S R13W, Sec. 6,   W2 NE NE NE","Terra Resources, Inc.","Manuel Corporation","Col. Berrick 1","15-167-22591","1755 KB","GO--Gearhart-Owen             ","Compensated Density Compensated Neutron Log                          ","2188","3148","105","Scanned","04/113/1985"
"1006028358","T16S R12W, Sec. 6,     W2 E2 NW","Sage Drilling Co., Inc.","Sage Drilling Company","Miller 1-6","15-009-24142","1881 KB","Welex                         ","Dual Guard-Forxo Log                                                 ","0","3332","110","Unscanned","02/34/1986"
"1006028358","T16S R12W, Sec. 6,     W2 E2 NW","Sage Drilling Co., Inc.","Sage Drilling Company","Miller 1-6","15-009-24142","1881 KB","Welex                         ","Compensated Density Dual Spaced Neutron Log                          ","2900","3332","110","Unscanned","02/34/1986"
"1006028358","T16S R12W, Sec. 6,     W2 E2 NW","Sage Drilling Co., Inc.","Sage Drilling Company","Miller 1-6","15-009-24142","1881 KB","Welex                         ","Contact Caliper Log                                                  ","2900","3331","110","Unscanned","02/34/1986"
"1006137755","T14S R14W, Sec. 15,     E2 W2 SE","Corie Oil Co.","Peak Operating LLC","Fink 5","15-167-22567","1849 KB","L-K Wireline, Inc.            ","Gamma Ray Neutron                                                    ","2300","3241","","Scanned","07/205/1985"
"1006136832","T14S R14W, Sec. 15,     W2 NW SE","Corie Oil Co.","Peak Operating LLC","Fink 2","15-167-22071","1857 KB","L-K Wireline, Inc.            ","Gamma Ray Neutron                                                    ","2200","3205","","Scanned","02/43/1983"
"1006136834","T14S R14W, Sec. 15,     S2 NE SE","Corie Oil Co.","Peak Operating LLC","Fink 3","15-167-22072","1846 KB","L-K Wireline, Inc.            ","Gamma Ray Neutron                                                    ","2300","3219","","Scanned","03/61/1983"
"1044044355","T14S R14W, Sec. 15,     SE SE SE","John H. Shaida","Peak Operating LLC","Fink 6","15-167-23766","1842 KB","Log-Tech                      ","Radiation Guard Log                                                  ","800","3227","108","Scanned","01/09/2012"
"1044044355","T14S R14W, Sec. 15,     SE SE SE","John H. Shaida","Peak Operating LLC","Fink 6","15-167-23766","1842 KB","Log-Tech                      ","Sonic Cement Bond Log                                                ","1300","3177","110","Scanned","01/23/2012"
"1044044355","T14S R14W, Sec. 15,     SE SE SE","John H. Shaida","Peak Operating LLC","Fink 6","15-167-23766","1842 KB","Log-Tech                      ","Microresistivity Log                                                 ","1700","3227","108","Scanned","01/09/2012"
"1044044355","T14S R14W, Sec. 15,     SE SE SE","John H. Shaida","Peak Operating LLC","Fink 6","15-167-23766","1842 KB","Log-Tech                      ","Microresistivity Log                                                 ","1700","3227","108","Scanned","01/09/2012"
"1031523833","T14S R14W, Sec. 15,       SW SE","Corie Oil Co.","Sterling Petroleum Operating Company","Herbert A. Fink 2","15-167-19166-0001","1860 KB","L-K Wireline, Inc.            ","Gamma Ray Neutron                                                    ","50","993","","Scanned","04/118/1983"
"1028097192","T14S R14W, Sec. 16,     SW NE SW","Herbert B. Shumaker","American Warrior, Inc.","Coady 6","15-167-19088","1875 KB","Lane-Wells                    ","Gamma Ray Neutron                                                    ","2350","3179","","Scanned","09/263/1960"
"1028097188","T14S R14W, Sec. 16,     NW SE SW","Herbert B. Shumaker","American Warrior, Inc.","Coady 'B' 4","15-167-19086","1870 KB","Lane-Wells                    ","Radioactivity Log                                                    ","2100","3130","","Scanned","04/91/1959"
"1001302199","T14S R13W, Sec. 28,   N2 N2 SW NW","CITIES SERVICE OIL CO.","OXY USA Inc.","GRAHAM 3","15-167-02501","1748 DF","Lane-Wells                    ","Gamma Ray Neutron                                                    ","2100","3120","","Scanned","05/126/1966"
"1039408544","T14S R14W, Sec. 24,     S2 SW SE"," ","OXY USA Inc.","Ebel 'B' 3-W","15-167-19302-0001"," ","Associated Wireline Service   ","Injection Profile                                                    ","2850","3156","","Scanned","08/220/1973"
"1006514429","T14S R14W, Sec. 24,   E2 NE SE SE","Cities Service Oil Co.","OXY USA Inc.","Ebel 'B' 23-W","15-167-70048","1737 GL","Lane-Wells                    ","Gamma Ray Neutron                                                    ","1800","3120","","Scanned","12/362/1960"
"1006514429","T14S R14W, Sec. 24,   E2 NE SE SE","Cities Service Oil Co.","OXY USA Inc.","Ebel 'B' 23-W","15-167-70048","1737 GL","Associated Wireline Service   ","Injection Profile                                                    ","2750","3037","","Scanned","05/132/1973"
"1046096005","T14S R14W, Sec. 24,       SW SE","CITIES SERVICE OIL CO.","OXY USA Inc.","Ebel 'B' 1-SWD","15-167-19486"," ","Lane-Wells                    ","Gamma Ray Neutron                                                    ","0","702","","Scanned","08/240/1959"
"1001298484","T14S R13W, Sec. 26,     SE NW NW","MID-CONTINENT PETROLEUM CORP.","Southwestern Oil and Gas Corporation","LETSCH, WILLIAM  10","15-167-02428","1715 KB","Lane-Wells                    ","Gamma Ray Neutron                                                    ","1510","2259","","Scanned","03/83/1962"
"1006514357","T14S R14W, Sec. 10,     S2 SW SW","Bennett & Roberts ","Texaco, Inc. for Texaco Oils, Inc.","C. NEWCOMER 5","15-167-04008","1859 KB","Schlumberger                  ","Gamma Ray Microlog                                                   ","2800","3791","104","Unscanned","01/12/1954"
"1001302906","T14S R13W, Sec. 28,     SE SE SE","SKELLY OIL CO","Texaco Expl. and Prod. Inc.","COLLIVER, CARRIE  15","15-167-70355","1725 KB","Lane-Wells                    ","Radioactivity Log                                                    ","0","2244","","Scanned","01/30/1958"
"1001295492","T14S R13W, Sec. 29,     SW SW SW","SKELLY OIL CO.","Texaco Expl. and Prod. Inc.","OPDYCKE, WILBUR  1","15-167-02530","1733 KB","Lane-Wells                    ","Radioactivity Log                                                    ","0","3000","","Scanned","10/288/1954"
"1001300713","T14S R13W, Sec. 29,     S2 SE NW","SKELLY OIL CO.","Texaco Expl. and Prod. Inc.","OPDYCKE, W.  10","15-167-02536","1764 DF","Lane-Wells                    ","Radioactivity Log                                                    ","0","3173","","Scanned","07/203/1953"
"1001300713","T14S R13W, Sec. 29,     S2 SE NW","SKELLY OIL CO.","Texaco Expl. and Prod. Inc.","OPDYCKE, W.  10","15-167-02536","1764 DF","Lane-Wells                    ","Radioactivity Log                                                    ","0","3173","","Scanned","07/203/1953"
"1006137179","T14S R14W, Sec. 28,     NE SW SE","Petroleum Management, Inc.","Petroleum Management, Inc.","Krug 'B' 3","15-167-22253","1799 KB","Welex                         ","Gamma Guard Sidewall Neutron Log                                     ","526","3298","101","Scanned","11/331/1983"
